Location,Area_sqft,Developer,Name,No_of_Bedroom,Township_Size_Ordinal,Loc_trend,Loc_tag_ordinal,hasClubHouse_yes,hasEduFacility_yes,hasHospital_yes,hasMall_yes,hasParkOrJogTrack_yes,hasPool_yes,hasGym_yes,Price_Mil
-1.2276578093381996,-0.22467499173713473,-1.2963502142001941,-0.9460178358824792,3.0,0,-0.6011654962272373,1.0,0,0,0,0,1,0,0,5.4
-0.476598880967788,0.02062193971998548,-0.13735067480099594,-0.32712022233341725,2.0,1,0.40906121475127094,3.0,1,0,0,0,1,0,1,6.3
1.5538497968055442,0.7298500241503548,1.5201501964299833,0.9722639478010309,3.0,0,1.000151311600398,3.0,1,0,0,0,1,1,1,14.7
0.7827221440345138,-0.35532227044799225,1.4611761681144144,0.44790412178574984,2.0,0,-0.4399591061774753,2.0,1,0,0,0,1,1,1,8.5
-1.2276578093381996,-0.6379469958225004,-1.2963502142001941,-0.9460178358824792,2.0,0,-0.6011654962272373,1.0,0,0,0,0,1,0,0,4.444
-0.8421514231729815,-0.014039583203303245,0.11885213955315015,-0.40981419370251515,3.0,3,-0.1282934187479355,3.0,1,1,1,1,1,1,1,7.4
0.04921851529202014,-0.2726678696309191,0.270531787542268,0.018405360746714675,2.5,0,-0.8268544422969039,2.0,1,0,0,0,1,1,1,6.55
1.2047058961969555,-0.1980122817961434,-0.0022411327642865744,0.7379090088941359,2.0,1,-0.9020840909867927,2.0,1,0,0,0,1,1,1,8.3
-0.6046149438659564,-1.3391762672705723,-0.7281740086605966,-0.5590404149329246,1.0,0,-0.1282934187479355,3.0,1,0,0,0,1,0,0,3.949
-2.0083329001456915,-1.6377986186096751,-1.9904652304190509,-1.4187705421730132,1.0,0,-0.8268544422969039,0.0,1,0,0,0,1,1,1,1.319
1.8519933707524923,0.44189275678764844,1.8139777508139492,1.1723860720484494,3.0,0,-0.8268544422969039,0.0,0,0,0,0,1,1,1,13.6
-0.40339618493892443,-1.0805479808429563,0.3585673523071025,-0.3414931067485486,1.0,0,-0.8268544422969039,0.0,1,0,0,0,1,1,1,4.38
0.14223473276567775,0.2552537872007092,-0.1887592941402194,-0.06433481132299973,3.0,1,0.06515424931177889,3.0,1,0,0,0,1,1,1,9.0
-0.8421514231729815,-0.611284285881509,-1.042068757851159,-0.7728300444652116,2.0,0,-0.1282934187479355,3.0,1,0,0,0,1,0,0,6.499
-0.46015406137879994,-0.5979529309110133,-0.8365813369802424,-0.3795905463497172,2.0,0,-0.2142701601078085,1.0,1,0,0,0,1,1,0,5.414
-0.3139570826961479,-1.1951976335892192,-0.0022411327642865744,-0.25588553155224864,1.0,1,0.40906121475127094,3.0,1,0,0,0,1,0,1,3.7
-0.3372547721650969,-1.1072106907839476,-0.1740168522202513,-0.5514518219684901,1.0,0,0.03291297130182643,2.0,0,0,0,0,1,1,1,3.868
0.7827221440345138,-0.062032461097087634,1.4611761681144144,0.44790412178574984,2.0,0,-0.4399591061774753,2.0,1,0,0,0,1,1,1,9.6
-0.5518667274251028,1.399084043669237,-0.3403764721403006,-0.38577660123211244,3.0,1,0.40906121475127094,3.0,1,0,0,0,1,0,1,9.6
0.07645122845253069,3.5347671099426425,1.1185155296383866,0.6987158019906304,5.0,1,-0.4399591061774753,1.0,1,0,0,0,1,1,1,18.8
1.8028458481400613,0.6418630813450834,1.6847582174192326,1.084376329152049,3.0,1,0.752968180190763,3.0,1,0,0,0,1,1,1,12.9
-0.20541862486887358,0.27125141316530393,-0.21365050570259173,-0.2086051516266668,3.0,0,-0.36472945748758634,2.0,0,0,0,0,1,0,0,8.9
-0.08011051668362293,0.0006249072642419843,0.05650160620157283,-0.024608063206772966,2.0,1,0.06515424931177889,3.0,1,0,0,0,1,1,1,7.5
-0.5868421321660395,0.6925222302329669,-0.4837258114522015,-0.38586123500721503,2.0,1,0.40906121475127094,3.0,1,0,0,0,1,0,1,7.9
1.245427397842198,-0.45130802623556104,-1.4242324074227146,-1.0331167337879719,2.0,0,-0.7193835155970626,3.0,1,0,0,0,1,0,1,5.2
0.1012191232178192,-0.4033151483417766,0.36132272655824943,0.18300163578538184,2.0,2,0.8067036435406836,3.0,1,1,1,1,1,1,1,7.4
-0.5153875808618162,0.7165186691798592,-0.1887592941402194,-0.3580893096430783,3.0,1,0.40906121475127094,3.0,1,0,0,0,1,0,1,8.0
-0.15417630104722188,-0.5366286980467333,-0.6631080664258955,-0.7352613473010206,2.0,0,0.03291297130182643,2.0,0,0,0,0,1,1,1,5.8
0.6368539859771541,0.511215802634226,-0.6631080664258955,-0.09546885867116087,3.0,0,-0.4399591061774753,2.0,0,0,0,0,1,1,1,10.8
-1.2276578093381996,-0.6859398737162847,-1.2963502142001941,-0.9460178358824792,2.0,0,-0.6011654962272373,1.0,0,0,0,0,1,0,0,4.349
0.7827221440345138,-0.230007533725333,-0.46602403739673365,0.4509599206066294,2.0,0,-0.4399591061774753,2.0,0,0,0,0,1,1,1,8.149
0.3779439201424808,1.998995017341542,3.1758418360536678,2.099933981045075,4.0,1,-0.4399591061774753,1.0,1,0,0,0,1,1,1,13.5
-0.6345778432811254,-0.41131396132407405,-0.9217707135255755,-0.4966685611177733,2.0,0,-0.2142701601078085,1.0,1,0,0,0,1,1,0,5.832
-1.1765170186439875,-0.6032854728992116,-1.2006609294371176,-0.8808451090609541,2.0,0,-0.6011654962272373,1.0,0,0,0,0,1,0,0,4.552
-0.47083542115983473,-0.2913317665896131,-0.07477641718184726,-0.11401981685109334,2.0,0,3.3000291429770012,3.0,1,0,0,0,1,1,1,7.45
-0.942305652879848,0.036619565684580274,0.560514333193657,-0.7032238865659739,3.0,0,-0.8268544422969039,0.0,1,0,0,0,1,1,1,8.25
-0.6226183046587426,-1.072549167860659,0.3325482105378033,-0.3412454011521609,1.0,3,-0.1282934187479355,3.0,1,1,1,1,1,1,1,3.9
1.2243781223682193,0.5672074935103077,0.36132272655824943,0.18300163578538184,3.0,1,0.752968180190763,3.0,0,0,0,0,1,1,1,13.5
-0.7705506849339797,-0.15801821688465642,-0.7706015374308489,-0.5879372527460861,3.0,0,-0.49369456952739593,2.0,1,0,0,0,1,1,1,6.6
-0.3314572444259066,-0.45130802623556104,-0.33786455080880595,-0.29320572157708236,2.0,0,-1.256738149096269,1.0,1,0,0,0,1,1,1,4.934
0.05278150490660666,-0.5259636140703368,0.3325482105378033,0.642781098548885,2.0,0,0.03291297130182643,2.0,1,0,0,0,1,1,1,6.806
-0.6345778432811254,0.11127515351935599,-0.9217707135255755,-0.4966685611177733,2.5,0,-0.2142701601078085,1.0,1,0,0,0,1,1,0,7.503
-1.8636973362611127,-0.8352510493858362,-0.0022411327642865744,-1.3216871943647,3.0,0,-0.5689242182172848,1.0,1,0,0,0,1,1,1,2.6
-0.40339618493892443,-0.7419315645923665,0.3585673523071025,-0.3414931067485486,2.0,0,-0.8268544422969039,0.0,1,0,0,0,1,1,1,5.65
-0.3139570826961479,-0.059366190102988506,-0.0022411327642865744,-0.25588553155224864,3.0,1,0.40906121475127094,3.0,1,0,0,0,1,0,1,6.1
-0.3819783204438301,0.18326447036003257,-0.3403764721403006,-0.32711685009186703,2.0,0,-1.084784666376523,2.0,1,0,0,0,1,1,1,5.7
-1.1205488900208231,-1.2218603435302104,-1.1125334198113748,-0.8208226088978419,1.0,0,-0.6011654962272373,1.0,0,0,0,0,1,0,0,3.058
-1.1420549262212805,-0.7152688546513751,-1.1367277672054408,-0.8373010641109064,2.0,0,-0.36472945748758634,3.0,1,0,0,0,1,0,0,4.57
-1.1359132886890264,-0.47797073617655234,-1.1306750379377086,-0.8331786289598103,2.0,0,-0.36472945748758634,3.0,1,0,0,0,1,0,0,4.55
-0.5868421321660395,-0.07803008706168243,-0.4837258114522015,-0.38586123500721503,2.0,1,0.40906121475127094,3.0,1,0,0,0,1,0,1,6.1
-0.5518667274251028,-0.2620027856545226,-0.3403764721403006,-0.38577660123211244,2.0,1,0.40906121475127094,3.0,1,0,0,0,1,0,1,5.7
1.3425159045194737,4.1400106256031455,0.6348255590581562,3.3778888778848706,4.5,0,0.752968180190763,3.0,0,0,0,0,1,1,0,42.0
-0.4245601496849403,-0.1340217779377642,-0.2590820233842889,-0.23954796720196983,2.0,0,3.3000291429770012,3.0,1,0,0,0,1,1,1,8.059
-0.05717077203404008,0.5298796995929198,-0.457192263859244,-0.15285602817337823,3.0,0,0.8067036435406836,3.0,1,0,0,0,1,1,1,9.2
-0.18681386919744744,-0.9365693471616032,-0.1887592941402194,-0.19611713058103283,1.0,0,-1.084784666376523,2.0,1,0,0,0,1,1,1,4.2
2.3433243733328033,3.062837143987096,0.3585673523071025,1.5021808841361384,4.0,0,-0.8268544422969039,0.0,1,0,0,0,1,1,1,21.5
0.6525793849299372,0.25258751620661,-0.4837258114522015,0.3673065879687962,3.0,1,-0.9020840909867927,2.0,1,0,0,0,1,1,1,10.1
1.183617143897036,1.316429642852164,1.3576733698517918,2.1060499866638795,3.0,0,-0.7193835155970626,3.0,1,0,0,0,1,1,1,17.8
-0.8757849585009623,-0.10735906799677289,-0.8743124067620852,-0.6585733764466959,3.0,0,-0.49369456952739593,2.0,1,0,0,0,1,1,1,6.7
-1.9124146273532803,-1.1232083167485425,-0.13735067480099594,-1.3543875730845152,2.0,0,-0.5689242182172848,1.0,1,0,0,0,1,1,1,2.2
2.005166608458309,0.6925222302329669,1.964933604855541,1.2752001401222337,3.0,0,1.000151311600398,3.0,1,0,0,0,1,1,1,14.6
-0.6226183046587426,0.3299093750354849,0.3325482105378033,-0.3412454011521609,3.0,3,-0.1282934187479355,3.0,1,1,1,1,1,1,1,8.9
0.594791010373849,1.0258061044953586,1.457933063374841,0.3858038082404477,3.0,0,-0.4399591061774753,2.0,1,0,0,0,1,1,1,14.0
-1.3416581460195318,-0.6272819118461038,-1.0903596549480774,-0.9712802065215301,2.0,0,-0.3969707354975387,2.0,0,0,0,0,1,0,1,5.1
0.4940485338288075,-0.4486417552414619,-0.8189594806495065,-0.6208732186783605,2.0,0,-0.4399591061774753,1.0,0,0,0,0,0,0,1,5.1
-0.41230562537811005,0.015289397731787214,-0.6838798999451505,-0.4279141382364741,2.0,0,3.3000291429770012,3.0,1,0,0,0,1,0,1,7.8
-0.14939769191392072,-0.3046631215601087,-0.4802393043160649,-0.16710501633682961,2.0,0,3.3000291429770012,3.0,1,0,0,0,1,0,1,7.0
-0.6226183046587426,-1.3045147443472835,-0.7303809969016606,-0.5605435659083897,1.0,0,-0.1282934187479355,3.0,1,0,0,0,1,0,0,3.949
0.8876185031561246,0.7671778180677427,-0.3403764721403006,0.5250712749549209,3.0,1,-0.9020840909867927,2.0,1,0,0,0,1,1,1,12.8
-0.056038249944720786,0.2499212452125109,-0.4587402238442919,-0.15086080386615844,3.0,0,0.8067036435406836,3.0,1,0,0,0,1,1,1,9.2
-0.5868421321660395,1.57505792927978,-0.4837258114522015,-0.38586123500721503,3.0,1,0.40906121475127094,3.0,1,0,0,0,1,0,1,10.0
-0.08011051668362293,0.7471807856119992,0.05650160620157283,-0.024608063206772966,3.0,1,0.06515424931177889,3.0,1,0,0,0,1,1,1,10.0
-1.1765170186439875,-0.6726085187457891,-1.2006609294371176,-0.8808451090609541,2.0,0,-0.6011654962272373,1.0,0,0,0,0,1,0,0,4.383
-1.072960062456463,-0.5232973430762377,-0.8154653799246061,-0.7909227010687377,2.0,0,-0.8268544422969039,2.0,0,0,0,0,1,0,1,4.802
-1.1205488900208231,-0.6672759767575908,0.270531787542268,0.018405360746714675,2.0,0,-0.6011654962272373,1.0,1,0,0,0,1,0,1,4.73
-0.14939769191392072,-1.3765040611879602,-0.4802393043160649,-0.16710501633682961,1.0,0,3.3000291429770012,3.0,1,0,0,0,1,0,1,3.3
-0.47083542115983473,0.0952775275547612,-0.5996687632244261,-0.4524902656371504,2.0,0,3.3000291429770012,3.0,1,0,0,0,1,0,1,8.3
-1.0723427303983741,-0.5899541179287159,-0.8399488643439247,-0.7905083309007167,2.0,0,-0.8268544422969039,2.0,0,0,0,0,1,0,1,4.78
0.3779439201424808,0.028620752702282877,3.1758418360536678,2.099933981045075,2.0,1,-0.4399591061774753,1.0,1,0,0,0,1,1,1,6.5
2.0030067366591657,-0.3753193029037357,0.2957648191128919,0.18300163578538184,2.0,1,0.752968180190763,3.0,1,0,0,0,1,1,1,5.8
0.0013850100080257152,-0.5846215759405177,-1.0903596549480774,-0.9712802065215301,2.0,0,1.8814129105390967,3.0,0,0,0,0,1,0,0,6.2
0.1425893852286605,-0.4339772647739167,1.9642374686820991,0.4715720963621099,2.0,0,-0.8268544422969039,2.0,1,0,0,0,1,1,1,5.9
-0.41323242930304427,2.0469878952353264,-0.4315848075146533,-0.35703736900820915,5.0,0,1.8814129105390967,3.0,0,0,0,0,1,0,0,13.0
0.1012191232178192,-0.04203542864134414,0.2957648191128919,-0.024608063206772966,3.0,2,0.8067036435406836,3.0,1,0,0,0,1,1,1,7.8
-0.3245379050860678,-0.4006488773476775,-0.33104537798793077,-0.2885612716942763,2.0,0,-1.256738149096269,1.0,1,0,0,0,1,1,1,5.056
-0.5518667274251028,-0.7072700416690778,-0.6838798999451505,-0.9508741525236043,2.0,0,0.40906121475127094,3.0,1,0,0,0,1,0,1,5.999
0.3779439201424808,-0.22734126273123387,-0.9702777123428086,-0.7239340974557634,2.0,0,-0.4399591061774753,1.0,0,0,0,0,0,0,1,5.6
4.062982882363893,1.9456695974595593,0.37221874533401855,2.6564627264430505,3.0,0,-0.8268544422969039,0.0,1,0,0,0,1,1,1,15.9
1.2243781223682193,2.2549570327750588,0.8343296225880984,6.8819587563165685,3.5,0,0.752968180190763,3.0,0,0,0,0,1,1,0,25.0
-0.6131318046905438,-0.12602296495546683,-0.8399488643439247,-0.482273393237338,2.5,0,-0.2142701601078085,1.0,1,0,0,0,1,1,0,6.938
-1.3416581460195318,-0.4326441292768671,-1.0903596549480774,-0.9712802065215301,2.0,0,-0.3969707354975387,2.0,0,0,0,0,1,0,1,6.0
-1.2126837578422,-0.47263819418835407,-1.2063341537843595,-0.8847090683485117,2.0,0,-0.5581771255473007,2.0,0,0,0,0,1,0,0,4.74
0.6525793849299372,1.8256874027250984,-0.4837258114522015,0.3673065879687962,5.0,1,-0.9020840909867927,2.0,1,0,0,0,1,1,1,16.3
1.2243781223682193,1.8816790936011802,1.1532550654149571,0.7223764478056639,4.0,1,0.752968180190763,3.0,1,0,0,0,1,1,1,23.0
0.026282230282770404,-0.3766524384007853,-0.31960931606160975,-0.280772318712931,2.0,0,1.8814129105390967,3.0,0,0,0,0,1,1,1,7.35
0.8876185031561246,0.2899153101239979,-0.3403764721403006,0.5250712749549209,3.0,1,-0.9020840909867927,2.0,1,0,0,0,1,1,1,10.3
-1.070502117460041,-0.5979529309110133,-0.9217707135255755,-0.7892728611360657,2.0,0,-0.8268544422969039,2.0,0,0,0,0,1,0,1,4.77
0.3779439201424808,0.36190462696467446,-0.788695834310846,-0.6002610429228799,3.0,1,-0.4399591061774753,1.0,1,0,0,0,1,1,1,7.9
-0.05824312177494287,-0.4273115872886688,-0.28934566972294945,-0.26016014295745055,2.0,0,1.8814129105390967,3.0,0,0,0,0,1,1,1,7.25
-0.25495713776760326,0.38323479491746754,-0.26247188360504603,-0.24185675689224256,3.0,0,-0.36472945748758634,2.0,0,0,0,0,1,0,0,9.2
-2.1342364695568965,-1.3578401642292661,-2.1145461804075585,-1.5032804627704837,2.0,0,-0.8268544422969039,0.0,1,0,0,0,1,0,1,1.729
-0.41323242930304427,-0.4326441292768671,-0.4315848075146533,-0.35703736900820915,2.0,0,1.8814129105390967,3.0,0,0,0,0,1,0,0,6.88
1.1457050545432945,-0.03270348016199717,-0.3403764721403006,0.6983060296723961,2.0,1,0.6454972534909217,3.0,1,0,0,0,1,1,1,9.7
0.2397485553598664,-0.5379618335437828,0.2250722952855387,0.09020323982456478,2.0,0,-0.36472945748758634,2.0,0,0,0,0,1,0,0,5.9
1.3425159045194737,-0.43797667126506534,1.7461402020473962,1.1261828002301775,2.0,1,0.752968180190763,3.0,1,0,0,0,1,1,1,8.7
-0.8421514231729815,-0.3206607475247035,0.11885213955315015,-0.40981419370251515,2.0,3,-0.1282934187479355,3.0,1,1,1,1,1,1,1,6.5
-0.8318946502144996,-1.0752154388547581,-0.7948471323633386,-0.5850759689420326,1.0,0,-0.3969707354975387,2.0,0,0,0,0,1,0,1,3.9
-0.6760533767844101,-0.7685942745333578,-0.6774722018497416,-0.524508074004438,2.0,0,-0.49369456952739593,2.0,1,0,0,0,1,1,1,4.725
0.026282230282770404,-0.38198498038898354,0.4423646859552459,0.23819825987907167,2.0,0,1.8814129105390967,3.0,0,0,0,0,1,0,0,6.88
-0.7705506849339797,-0.7152688546513751,-0.7706015374308489,-0.5879372527460861,2.0,0,-0.49369456952739593,2.0,1,0,0,0,1,1,1,4.843
0.47754071165810935,0.8311683219261219,1.4831810077488459,0.27108396138025376,3.0,0,-0.4399591061774753,2.0,1,0,0,0,1,1,1,13.3
0.6368539859771541,-0.38198498038898354,1.532539241224064,0.4281172367606345,2.0,0,-0.4399591061774753,2.0,1,0,0,0,1,1,1,8.4
1.82218575053018,-0.2380063467076304,1.7846016350185219,1.1523783817981443,2.0,0,-0.8268544422969039,0.0,0,0,0,0,1,0,1,12.1
-1.0696589981066138,-0.6139505568756081,-0.8140807060840598,-0.788706936357717,2.0,0,-0.8268544422969039,2.0,0,0,0,0,1,0,1,4.759
-0.3245379050860678,0.0952775275547612,-0.33104537798793077,-0.2885612716942763,3.0,0,-1.256738149096269,1.0,1,0,0,0,1,1,1,9.3
0.43941673833409667,-0.22467499173713473,0.42185001923557003,0.22422598729634283,2.0,0,0.47354377077117565,3.0,1,0,0,0,1,0,0,7.9
1.2243781223682193,-0.31532820553650526,-0.44714003535392144,-0.05088536664254888,2.0,0,0.752968180190763,3.0,1,0,0,0,1,1,1,9.068
0.5003535241972112,-0.3846512513830827,-0.12289561486031697,-0.14679317630230723,2.0,1,-0.4399591061774753,1.0,1,0,0,0,1,1,1,5.7
-0.7025619236184499,-0.6059517438933107,-0.9193617605657474,-0.6892559051770727,2.0,0,-0.1282934187479355,3.0,1,0,0,0,1,0,0,6.499
-0.3245379050860678,-0.43531040027096624,-0.33104537798793077,-0.2885612716942763,2.0,0,-1.256738149096269,1.0,1,0,0,0,1,1,1,4.974
-1.0837093696648683,-0.6619434347693925,-1.079226839161986,-0.7981379301754933,2.0,0,-0.5581771255473007,2.0,0,0,0,0,1,0,0,4.32
1.2243781223682193,0.41789631784075626,-0.44714003535392144,-0.5796488671673994,3.0,1,0.752968180190763,3.0,1,0,0,0,1,1,1,9.5
1.1789659606845373,0.9191552647313932,1.532539241224064,2.2863300932748305,3.0,0,-0.7193835155970626,3.0,1,0,0,0,1,1,1,16.1
-0.3869512678993837,-0.11802415197316943,-0.6637820252006588,-0.40248863287201164,2.0,0,3.3000291429770012,3.0,1,0,0,0,1,0,1,7.3
0.49433954070977865,0.7245174821621565,1.3576733698517918,0.2861416822499098,3.0,0,-0.4399591061774753,2.0,1,0,0,0,1,1,1,12.9
